l_ear,l_forehead,r_forehead,r_ear,ch5,ch6 
823.1868131868132,823.992673992674,850.989010989011,841.7216117216118,nan,nan
828.4249084249085,824.3956043956044,851.7948717948718,844.945054945055,nan,nan
834.0659340659341,822.3809523809524,853.0036630036631,842.9304029304029,nan,nan
826.4102564102565,820.7692307692308,850.1831501831502,845.7509157509157,nan,nan
819.5604395604396,822.3809523809524,851.3919413919414,842.5274725274726,nan,nan
812.3076923076924,825.6043956043957,851.7948717948718,833.6630036630037,nan,nan
828.8278388278388,831.2454212454213,850.989010989011,850.5860805860806,nan,nan
829.6336996336996,829.2307692307693,851.7948717948718,837.6923076923077,nan,nan
834.8717948717949,828.4249084249085,853.4065934065934,845.3479853479854,nan,nan
836.0805860805862,826.007326007326,855.0183150183151,849.3772893772895,nan,nan
819.96336996337,823.1868131868132,852.1978021978023,838.4981684981685,nan,nan
825.2014652014652,823.992673992674,855.0183150183151,846.959706959707,nan,nan
827.6190476190476,826.007326007326,855.4212454212454,848.1684981684982,nan,nan
826.4102564102565,828.021978021978,854.2124542124542,844.5421245421246,nan,nan
828.4249084249085,829.6336996336996,855.8241758241759,843.3333333333334,nan,nan
834.0659340659341,831.6483516483516,856.6300366300367,846.5567765567765,nan,nan
833.6630036630037,832.8571428571429,855.4212454212454,843.7362637362637,nan,nan
826.8131868131868,834.8717948717949,854.6153846153846,842.9304029304029,nan,nan
830.0366300366301,833.6630036630037,854.2124542124542,841.7216117216118,nan,nan
828.4249084249085,828.4249084249085,855.4212454212454,848.974358974359,nan,nan
842.9304029304029,827.6190476190476,852.6007326007326,855.4212454212454,nan,nan
827.2161172161173,823.5897435897436,853.0036630036631,859.047619047619,nan,nan
833.2600732600733,824.7985347985348,853.0036630036631,851.3919413919414,nan,nan
836.4835164835165,827.2161172161173,854.2124542124542,846.1538461538462,nan,nan
826.4102564102565,826.8131868131868,852.6007326007326,846.1538461538462,nan,nan
826.007326007326,829.2307692307693,851.3919413919414,842.1245421245421,nan,nan
827.6190476190476,830.0366300366301,855.4212454212454,845.3479853479854,nan,nan
826.8131868131868,826.4102564102565,853.4065934065934,841.3186813186813,nan,nan
814.3223443223443,825.6043956043957,848.974358974359,838.901098901099,nan,nan
830.4395604395604,825.2014652014652,856.2271062271062,843.3333333333334,nan,nan
830.0366300366301,824.7985347985348,853.4065934065934,841.3186813186813,nan,nan
831.6483516483516,828.021978021978,853.4065934065934,846.1538461538462,nan,nan
831.6483516483516,826.8131868131868,854.6153846153846,854.2124542124542,nan,nan
824.3956043956044,826.4102564102565,852.6007326007326,842.1245421245421,nan,nan
822.3809523809524,830.8424908424909,851.7948717948718,835.2747252747253,nan,nan
823.1868131868132,832.0512820512821,852.1978021978023,829.2307692307693,nan,nan
817.1428571428571,826.4102564102565,850.1831501831502,838.0952380952381,nan,nan
825.6043956043957,832.0512820512821,851.3919413919414,840.9157509157509,nan,nan
829.2307692307693,830.4395604395604,853.8095238095239,840.9157509157509,nan,nan
832.0512820512821,829.6336996336996,853.0036630036631,841.7216117216118,nan,nan
828.4249084249085,827.6190476190476,853.8095238095239,847.7655677655678,nan,nan
830.0366300366301,825.6043956043957,850.5860805860806,834.8717948717949,nan,nan
823.1868131868132,826.007326007326,851.3919413919414,836.886446886447,nan,nan
825.6043956043957,824.7985347985348,850.989010989011,838.4981684981685,nan,nan
819.96336996337,822.3809523809524,849.7802197802198,837.6923076923077,nan,nan
833.2600732600733,830.0366300366301,853.4065934065934,835.2747252747253,nan,nan
825.6043956043957,830.0366300366301,854.6153846153846,840.1098901098901,nan,nan
823.5897435897436,827.6190476190476,855.0183150183151,845.7509157509157,nan,nan
824.7985347985348,827.6190476190476,855.4212454212454,845.7509157509157,nan,nan
823.1868131868132,829.6336996336996,856.2271062271062,846.5567765567765,nan,nan
826.4102564102565,831.6483516483516,855.0183150183151,850.1831501831502,nan,nan
819.96336996337,830.0366300366301,853.8095238095239,838.4981684981685,nan,nan
829.6336996336996,829.6336996336996,853.4065934065934,840.1098901098901,nan,nan
835.6776556776557,830.0366300366301,851.3919413919414,860.2564102564103,nan,nan
833.2600732600733,832.0512820512821,850.5860805860806,844.1391941391942,nan,nan
828.8278388278388,829.6336996336996,850.989010989011,846.5567765567765,nan,nan
833.6630036630037,830.4395604395604,850.989010989011,844.5421245421246,nan,nan
830.8424908424909,827.2161172161173,851.3919413919414,854.2124542124542,nan,nan
837.6923076923077,831.6483516483516,850.1831501831502,840.9157509157509,nan,nan
830.8424908424909,831.6483516483516,852.6007326007326,842.1245421245421,nan,nan
832.8571428571429,832.0512820512821,852.1978021978023,838.901098901099,nan,nan
827.2161172161173,830.0366300366301,846.1538461538462,847.7655677655678,nan,nan
824.3956043956044,823.992673992674,849.3772893772895,845.3479853479854,nan,nan
818.3516483516484,826.007326007326,854.2124542124542,838.0952380952381,nan,nan
818.3516483516484,824.3956043956044,850.989010989011,838.0952380952381,nan,nan
826.4102564102565,825.2014652014652,851.3919413919414,843.7362637362637,nan,nan
830.8424908424909,825.6043956043957,853.4065934065934,839.7069597069598,nan,nan
826.8131868131868,828.8278388278388,852.6007326007326,839.3040293040293,nan,nan
828.8278388278388,829.2307692307693,851.3919413919414,848.974358974359,nan,nan
835.6776556776557,825.6043956043957,850.5860805860806,844.1391941391942,nan,nan
828.8278388278388,826.007326007326,850.5860805860806,842.1245421245421,nan,nan
826.007326007326,826.007326007326,848.974358974359,844.1391941391942,nan,nan
829.2307692307693,826.8131868131868,849.3772893772895,842.1245421245421,nan,nan
830.0366300366301,827.6190476190476,850.5860805860806,845.3479853479854,nan,nan
828.8278388278388,826.4102564102565,848.5714285714286,842.5274725274726,nan,nan
821.5750915750916,825.6043956043957,851.7948717948718,840.5128205128206,nan,nan
823.992673992674,824.3956043956044,850.5860805860806,842.9304029304029,nan,nan
830.8424908424909,822.3809523809524,850.5860805860806,848.974358974359,nan,nan
824.7985347985348,823.5897435897436,854.6153846153846,844.5421245421246,nan,nan
825.6043956043957,823.992673992674,849.7802197802198,832.4542124542124,nan,nan
826.007326007326,824.3956043956044,848.974358974359,839.3040293040293,nan,nan
826.007326007326,823.1868131868132,852.6007326007326,836.4835164835165,nan,nan
833.6630036630037,822.7838827838829,853.8095238095239,837.2893772893773,nan,nan
828.4249084249085,826.8131868131868,852.6007326007326,842.9304029304029,nan,nan
816.7399267399268,827.6190476190476,855.4212454212454,841.7216117216118,nan,nan
815.934065934066,825.2014652014652,855.0183150183151,830.4395604395604,nan,nan
819.1575091575091,828.4249084249085,851.3919413919414,828.8278388278388,nan,nan
821.1721611721612,828.8278388278388,850.5860805860806,838.4981684981685,nan,nan
824.7985347985348,827.6190476190476,849.7802197802198,838.901098901099,nan,nan
823.5897435897436,827.2161172161173,850.989010989011,845.7509157509157,nan,nan
826.007326007326,827.2161172161173,850.989010989011,837.6923076923077,nan,nan
824.3956043956044,828.8278388278388,851.3919413919414,833.6630036630037,nan,nan
825.6043956043957,827.2161172161173,849.3772893772895,839.7069597069598,nan,nan
826.4102564102565,823.5897435897436,851.3919413919414,846.959706959707,nan,nan
826.4102564102565,825.2014652014652,852.1978021978023,847.7655677655678,nan,nan
832.8571428571429,827.6190476190476,853.0036630036631,848.974358974359,nan,nan
840.9157509157509,826.8131868131868,856.6300366300367,865.0915750915751,nan,nan
828.4249084249085,827.6190476190476,848.1684981684982,848.5714285714286,nan,nan
826.8131868131868,823.1868131868132,850.5860805860806,842.5274725274726,nan,nan
832.8571428571429,828.021978021978,852.1978021978023,848.5714285714286,nan,nan
824.3956043956044,826.8131868131868,852.6007326007326,842.1245421245421,nan,nan
823.1868131868132,828.021978021978,849.7802197802198,836.886446886447,nan,nan
820.7692307692308,826.8131868131868,850.989010989011,834.4688644688645,nan,nan
823.1868131868132,828.4249084249085,850.1831501831502,840.1098901098901,nan,nan
832.0512820512821,830.4395604395604,850.1831501831502,846.1538461538462,nan,nan
827.2161172161173,828.021978021978,849.3772893772895,839.3040293040293,nan,nan
826.4102564102565,825.6043956043957,848.974358974359,840.1098901098901,nan,nan
823.5897435897436,830.4395604395604,849.3772893772895,838.901098901099,nan,nan
819.5604395604396,828.021978021978,848.5714285714286,836.4835164835165,nan,nan
828.8278388278388,831.2454212454213,853.4065934065934,842.5274725274726,nan,nan
825.6043956043957,828.8278388278388,851.3919413919414,842.9304029304029,nan,nan
823.5897435897436,828.4249084249085,851.3919413919414,844.5421245421246,nan,nan
828.021978021978,823.992673992674,849.7802197802198,841.3186813186813,nan,nan
823.992673992674,823.992673992674,848.5714285714286,841.7216117216118,nan,nan
826.4102564102565,827.6190476190476,849.7802197802198,840.9157509157509,nan,nan
826.007326007326,828.8278388278388,850.989010989011,845.7509157509157,nan,nan
828.4249084249085,827.6190476190476,849.7802197802198,842.9304029304029,nan,nan
829.6336996336996,827.6190476190476,848.1684981684982,839.3040293040293,nan,nan
831.6483516483516,831.2454212454213,850.989010989011,836.4835164835165,nan,nan
823.1868131868132,827.2161172161173,849.3772893772895,838.4981684981685,nan,nan
817.1428571428571,825.6043956043957,848.974358974359,829.6336996336996,nan,nan
822.3809523809524,830.4395604395604,850.5860805860806,837.6923076923077,nan,nan
827.2161172161173,830.8424908424909,851.3919413919414,849.7802197802198,nan,nan
830.0366300366301,832.8571428571429,854.2124542124542,848.974358974359,nan,nan
828.4249084249085,831.2454212454213,853.0036630036631,845.3479853479854,nan,nan
830.4395604395604,830.8424908424909,849.3772893772895,845.7509157509157,nan,nan
838.0952380952381,831.2454212454213,851.3919413919414,838.4981684981685,nan,nan
833.2600732600733,828.021978021978,852.6007326007326,834.4688644688645,nan,nan
826.007326007326,825.6043956043957,852.1978021978023,840.1098901098901,nan,nan
831.2454212454213,829.2307692307693,849.3772893772895,843.7362637362637,nan,nan
838.901098901099,832.0512820512821,851.3919413919414,844.945054945055,nan,nan
823.5897435897436,833.6630036630037,853.0036630036631,838.0952380952381,nan,nan
819.96336996337,833.2600732600733,851.3919413919414,841.3186813186813,nan,nan
826.8131868131868,832.4542124542124,851.7948717948718,836.4835164835165,nan,nan
822.3809523809524,829.6336996336996,853.0036630036631,847.3626373626374,nan,nan
829.2307692307693,828.8278388278388,854.2124542124542,846.5567765567765,nan,nan
834.8717948717949,825.6043956043957,857.032967032967,852.1978021978023,nan,nan
838.4981684981685,828.8278388278388,852.1978021978023,840.9157509157509,nan,nan
837.6923076923077,826.8131868131868,852.6007326007326,843.7362637362637,nan,nan
833.6630036630037,826.007326007326,850.989010989011,846.5567765567765,nan,nan
833.2600732600733,823.1868131868132,852.1978021978023,847.3626373626374,nan,nan
833.6630036630037,824.7985347985348,853.8095238095239,849.3772893772895,nan,nan
837.6923076923077,826.4102564102565,853.0036630036631,844.945054945055,nan,nan
836.0805860805862,828.8278388278388,851.3919413919414,836.886446886447,nan,nan
830.4395604395604,825.6043956043957,850.989010989011,842.9304029304029,nan,nan
831.2454212454213,823.1868131868132,854.2124542124542,842.9304029304029,nan,nan
832.0512820512821,826.8131868131868,852.6007326007326,840.9157509157509,nan,nan
837.2893772893773,827.2161172161173,851.7948717948718,847.3626373626374,nan,nan
836.4835164835165,828.4249084249085,853.4065934065934,849.3772893772895,nan,nan
836.4835164835165,829.6336996336996,853.4065934065934,861.0622710622711,nan,nan
831.6483516483516,829.2307692307693,855.0183150183151,856.6300366300367,nan,nan
828.8278388278388,827.2161172161173,855.4212454212454,846.959706959707,nan,nan
834.4688644688645,828.021978021978,855.4212454212454,850.1831501831502,nan,nan
834.8717948717949,829.2307692307693,857.032967032967,852.1978021978023,nan,nan
834.0659340659341,830.0366300366301,850.1831501831502,847.3626373626374,nan,nan
827.2161172161173,830.8424908424909,850.5860805860806,841.7216117216118,nan,nan
830.8424908424909,830.8424908424909,854.2124542124542,850.989010989011,nan,nan
825.6043956043957,832.4542124542124,850.5860805860806,830.8424908424909,nan,nan
829.6336996336996,826.4102564102565,850.989010989011,851.7948717948718,nan,nan
827.2161172161173,828.4249084249085,848.974358974359,844.1391941391942,nan,nan
826.007326007326,828.021978021978,849.7802197802198,843.3333333333334,nan,nan
826.4102564102565,826.007326007326,854.6153846153846,842.5274725274726,nan,nan
832.8571428571429,832.4542124542124,851.3919413919414,843.3333333333334,nan,nan
837.2893772893773,832.8571428571429,852.1978021978023,848.1684981684982,nan,nan
832.4542124542124,829.2307692307693,848.974358974359,840.1098901098901,nan,nan
825.2014652014652,823.992673992674,846.959706959707,836.4835164835165,nan,nan
823.992673992674,823.5897435897436,850.1831501831502,841.3186813186813,nan,nan
825.6043956043957,826.007326007326,852.1978021978023,850.1831501831502,nan,nan
823.1868131868132,823.5897435897436,850.989010989011,843.3333333333334,nan,nan
824.3956043956044,825.2014652014652,850.989010989011,844.1391941391942,nan,nan
832.4542124542124,829.6336996336996,852.1978021978023,852.6007326007326,nan,nan
830.8424908424909,824.7985347985348,852.1978021978023,848.1684981684982,nan,nan
833.2600732600733,827.6190476190476,850.1831501831502,844.1391941391942,nan,nan
838.0952380952381,829.6336996336996,851.3919413919414,847.3626373626374,nan,nan
830.0366300366301,831.6483516483516,850.5860805860806,842.9304029304029,nan,nan
836.886446886447,835.2747252747253,852.6007326007326,852.1978021978023,nan,nan
830.4395604395604,833.6630036630037,852.6007326007326,847.3626373626374,nan,nan
831.6483516483516,831.6483516483516,851.3919413919414,844.1391941391942,nan,nan
834.4688644688645,830.0366300366301,849.3772893772895,846.1538461538462,nan,nan
828.8278388278388,828.4249084249085,850.1831501831502,847.3626373626374,nan,nan
821.5750915750916,830.8424908424909,851.3919413919414,840.5128205128206,nan,nan
825.6043956043957,829.6336996336996,853.0036630036631,840.1098901098901,nan,nan
832.0512820512821,825.2014652014652,853.4065934065934,844.1391941391942,nan,nan
830.8424908424909,827.6190476190476,848.1684981684982,839.3040293040293,nan,nan
831.6483516483516,828.8278388278388,846.959706959707,847.3626373626374,nan,nan
828.4249084249085,828.4249084249085,851.3919413919414,843.3333333333334,nan,nan
830.0366300366301,828.8278388278388,849.3772893772895,850.1831501831502,nan,nan
831.6483516483516,828.021978021978,850.5860805860806,857.032967032967,nan,nan
829.2307692307693,824.3956043956044,849.7802197802198,847.7655677655678,nan,nan
830.8424908424909,829.6336996336996,846.1538461538462,837.2893772893773,nan,nan
825.6043956043957,826.007326007326,851.7948717948718,836.4835164835165,nan,nan
825.2014652014652,826.4102564102565,851.7948717948718,842.5274725274726,nan,nan
830.0366300366301,830.8424908424909,851.3919413919414,846.1538461538462,nan,nan
834.4688644688645,824.7985347985348,850.989010989011,842.9304029304029,nan,nan
828.8278388278388,833.6630036630037,846.5567765567765,841.7216117216118,nan,nan
826.4102564102565,832.8571428571429,846.5567765567765,843.7362637362637,nan,nan
825.6043956043957,832.0512820512821,849.3772893772895,840.5128205128206,nan,nan
824.3956043956044,832.8571428571429,850.1831501831502,831.2454212454213,nan,nan
831.6483516483516,828.4249084249085,847.7655677655678,830.8424908424909,nan,nan
820.3663003663004,826.8131868131868,850.989010989011,835.6776556776557,nan,nan
823.992673992674,825.6043956043957,851.3919413919414,839.3040293040293,nan,nan
822.3809523809524,829.2307692307693,848.1684981684982,835.6776556776557,nan,nan
822.3809523809524,830.8424908424909,848.1684981684982,838.4981684981685,nan,nan
825.6043956043957,830.0366300366301,851.3919413919414,841.7216117216118,nan,nan
815.1282051282052,825.6043956043957,855.0183150183151,832.0512820512821,nan,nan
817.948717948718,827.6190476190476,851.3919413919414,828.8278388278388,nan,nan
834.0659340659341,829.6336996336996,850.1831501831502,839.7069597069598,nan,nan
822.7838827838829,827.2161172161173,854.6153846153846,846.5567765567765,nan,nan
825.2014652014652,828.4249084249085,854.6153846153846,845.3479853479854,nan,nan
830.4395604395604,827.2161172161173,856.6300366300367,846.1538461538462,nan,nan
825.2014652014652,827.6190476190476,857.032967032967,845.3479853479854,nan,nan
831.6483516483516,828.021978021978,857.032967032967,838.4981684981685,nan,nan
827.6190476190476,826.4102564102565,854.6153846153846,844.1391941391942,nan,nan
828.4249084249085,827.2161172161173,852.6007326007326,843.3333333333334,nan,nan
826.007326007326,826.007326007326,853.0036630036631,839.3040293040293,nan,nan
823.5897435897436,828.021978021978,853.0036630036631,842.9304029304029,nan,nan
828.4249084249085,828.4249084249085,849.3772893772895,843.3333333333334,nan,nan
826.4102564102565,829.6336996336996,848.974358974359,836.4835164835165,nan,nan
829.2307692307693,826.8131868131868,848.974358974359,838.0952380952381,nan,nan
826.8131868131868,828.021978021978,849.7802197802198,838.0952380952381,nan,nan
818.3516483516484,829.2307692307693,850.1831501831502,835.6776556776557,nan,nan
816.7399267399268,830.0366300366301,850.1831501831502,851.7948717948718,nan,nan
821.978021978022,828.8278388278388,849.7802197802198,844.945054945055,nan,nan
823.1868131868132,830.8424908424909,850.1831501831502,838.901098901099,nan,nan
824.7985347985348,829.6336996336996,854.2124542124542,840.5128205128206,nan,nan
834.4688644688645,830.0366300366301,850.1831501831502,839.7069597069598,nan,nan
831.6483516483516,828.021978021978,853.8095238095239,847.3626373626374,nan,nan
833.6630036630037,831.6483516483516,850.5860805860806,848.5714285714286,nan,nan
832.0512820512821,831.6483516483516,853.4065934065934,848.5714285714286,nan,nan
828.4249084249085,830.4395604395604,853.4065934065934,840.5128205128206,nan,nan
825.6043956043957,830.0366300366301,852.1978021978023,841.3186813186813,nan,nan
829.6336996336996,833.2600732600733,851.3919413919414,841.7216117216118,nan,nan
835.6776556776557,832.0512820512821,850.5860805860806,846.1538461538462,nan,nan
828.8278388278388,828.021978021978,849.7802197802198,840.5128205128206,nan,nan
830.8424908424909,828.021978021978,850.1831501831502,847.7655677655678,nan,nan
828.8278388278388,829.2307692307693,850.5860805860806,846.959706959707,nan,nan
832.0512820512821,826.007326007326,850.1831501831502,845.7509157509157,nan,nan
839.3040293040293,828.4249084249085,855.8241758241759,850.5860805860806,nan,nan
834.0659340659341,830.0366300366301,853.4065934065934,852.6007326007326,nan,nan
835.6776556776557,832.8571428571429,850.5860805860806,845.3479853479854,nan,nan
845.7509157509157,830.4395604395604,850.989010989011,848.974358974359,nan,nan
827.6190476190476,833.2600732600733,850.989010989011,844.945054945055,nan,nan
828.021978021978,830.0366300366301,853.8095238095239,847.3626373626374,nan,nan
834.0659340659341,830.8424908424909,848.5714285714286,839.7069597069598,nan,nan
827.6190476190476,832.0512820512821,843.7362637362637,834.8717948717949,nan,nan
818.7545787545788,828.4249084249085,848.1684981684982,842.5274725274726,nan,nan
816.3369963369963,828.021978021978,851.7948717948718,842.1245421245421,nan,nan
817.1428571428571,828.4249084249085,847.3626373626374,833.6630036630037,nan,nan
823.1868131868132,826.4102564102565,850.1831501831502,838.0952380952381,nan,nan
816.7399267399268,827.2161172161173,850.989010989011,842.5274725274726,nan,nan
820.7692307692308,832.4542124542124,850.1831501831502,836.0805860805862,nan,nan
831.6483516483516,824.3956043956044,850.1831501831502,836.0805860805862,nan,nan
819.96336996337,826.4102564102565,850.5860805860806,832.0512820512821,nan,nan
822.7838827838829,827.6190476190476,848.1684981684982,834.4688644688645,nan,nan
827.2161172161173,827.6190476190476,851.3919413919414,841.7216117216118,nan,nan
827.6190476190476,826.4102564102565,853.0036630036631,838.901098901099,nan,nan
829.2307692307693,826.4102564102565,851.7948717948718,844.5421245421246,nan,nan
834.8717948717949,828.4249084249085,853.4065934065934,847.3626373626374,nan,nan
835.2747252747253,831.6483516483516,855.4212454212454,842.5274725274726,nan,nan
826.007326007326,828.021978021978,855.4212454212454,840.9157509157509,nan,nan
841.3186813186813,830.4395604395604,852.1978021978023,846.5567765567765,nan,nan
839.3040293040293,832.0512820512821,851.7948717948718,848.974358974359,nan,nan
844.945054945055,832.8571428571429,852.6007326007326,852.6007326007326,nan,nan
846.5567765567765,830.4395604395604,852.6007326007326,853.8095238095239,nan,nan
832.8571428571429,828.8278388278388,851.3919413919414,852.1978021978023,nan,nan
831.6483516483516,830.8424908424909,852.1978021978023,855.0183150183151,nan,nan
830.0366300366301,833.2600732600733,854.6153846153846,853.8095238095239,nan,nan
822.7838827838829,831.6483516483516,853.0036630036631,840.5128205128206,nan,nan
823.992673992674,827.6190476190476,851.3919413919414,834.4688644688645,nan,nan
828.8278388278388,828.8278388278388,857.4358974358975,840.1098901098901,nan,nan
829.6336996336996,830.0366300366301,860.6593406593407,846.959706959707,nan,nan
827.6190476190476,828.4249084249085,855.8241758241759,837.6923076923077,nan,nan
823.992673992674,830.8424908424909,854.6153846153846,832.4542124542124,nan,nan
823.5897435897436,834.0659340659341,856.6300366300367,844.945054945055,nan,nan
828.021978021978,831.2454212454213,855.8241758241759,844.1391941391942,nan,nan
830.0366300366301,831.2454212454213,853.8095238095239,839.3040293040293,nan,nan
834.4688644688645,830.8424908424909,850.5860805860806,842.9304029304029,nan,nan
829.2307692307693,830.4395604395604,856.6300366300367,836.4835164835165,nan,nan
821.978021978022,832.4542124542124,849.3772893772895,841.7216117216118,nan,nan
830.0366300366301,832.8571428571429,848.974358974359,840.1098901098901,nan,nan
832.4542124542124,832.8571428571429,848.5714285714286,838.901098901099,nan,nan
827.2161172161173,832.4542124542124,849.7802197802198,843.3333333333334,nan,nan
835.6776556776557,832.8571428571429,851.7948717948718,848.1684981684982,nan,nan
828.021978021978,832.8571428571429,855.0183150183151,843.7362637362637,nan,nan
831.2454212454213,828.8278388278388,853.4065934065934,846.959706959707,nan,nan
840.9157509157509,830.4395604395604,850.1831501831502,847.7655677655678,nan,nan
836.0805860805862,831.6483516483516,853.8095238095239,847.7655677655678,nan,nan
831.2454212454213,826.007326007326,852.1978021978023,837.6923076923077,nan,nan
835.6776556776557,824.3956043956044,855.4212454212454,846.959706959707,nan,nan
832.4542124542124,827.2161172161173,848.5714285714286,844.5421245421246,nan,nan
830.8424908424909,824.3956043956044,850.5860805860806,843.3333333333334,nan,nan
821.978021978022,821.978021978022,852.6007326007326,844.945054945055,nan,nan
821.978021978022,823.5897435897436,853.4065934065934,848.974358974359,nan,nan
824.3956043956044,823.5897435897436,851.3919413919414,848.1684981684982,nan,nan
819.5604395604396,824.7985347985348,851.7948717948718,842.9304029304029,nan,nan
821.1721611721612,826.8131868131868,852.6007326007326,838.901098901099,nan,nan
820.7692307692308,823.992673992674,851.3919413919414,838.0952380952381,nan,nan
820.7692307692308,822.3809523809524,850.1831501831502,837.6923076923077,nan,nan
830.8424908424909,828.021978021978,851.7948717948718,842.1245421245421,nan,nan
820.3663003663004,822.7838827838829,855.8241758241759,852.6007326007326,nan,nan
829.6336996336996,828.021978021978,854.2124542124542,838.4981684981685,nan,nan
828.8278388278388,832.4542124542124,853.8095238095239,841.3186813186813,nan,nan
825.6043956043957,828.8278388278388,855.0183150183151,840.1098901098901,nan,nan
827.2161172161173,830.0366300366301,852.6007326007326,844.945054945055,nan,nan
836.4835164835165,828.8278388278388,854.6153846153846,843.7362637362637,nan,nan
830.4395604395604,823.992673992674,855.0183150183151,841.7216117216118,nan,nan
823.5897435897436,826.007326007326,855.0183150183151,844.945054945055,nan,nan
823.992673992674,825.2014652014652,856.6300366300367,850.989010989011,nan,nan
825.2014652014652,825.2014652014652,854.2124542124542,847.7655677655678,nan,nan
829.6336996336996,827.6190476190476,853.8095238095239,845.3479853479854,nan,nan
830.0366300366301,831.2454212454213,852.1978021978023,848.974358974359,nan,nan
829.2307692307693,829.6336996336996,847.3626373626374,836.4835164835165,nan,nan
836.886446886447,829.6336996336996,848.1684981684982,843.3333333333334,nan,nan
828.021978021978,826.007326007326,849.7802197802198,846.5567765567765,nan,nan
827.2161172161173,826.007326007326,848.974358974359,854.6153846153846,nan,nan
828.4249084249085,826.4102564102565,851.3919413919414,848.5714285714286,nan,nan
826.007326007326,825.2014652014652,848.5714285714286,846.5567765567765,nan,nan
828.8278388278388,825.2014652014652,848.5714285714286,832.0512820512821,nan,nan
829.2307692307693,829.2307692307693,850.1831501831502,845.3479853479854,nan,nan
832.4542124542124,832.8571428571429,848.974358974359,844.1391941391942,nan,nan
838.901098901099,832.8571428571429,849.7802197802198,846.1538461538462,nan,nan
845.3479853479854,831.2454212454213,849.3772893772895,843.3333333333334,nan,nan
839.3040293040293,834.4688644688645,848.1684981684982,844.5421245421246,nan,nan
833.6630036630037,834.4688644688645,849.7802197802198,842.9304029304029,nan,nan
839.7069597069598,830.4395604395604,853.0036630036631,842.9304029304029,nan,nan
844.945054945055,830.0366300366301,853.0036630036631,849.3772893772895,nan,nan
834.0659340659341,829.6336996336996,853.4065934065934,845.7509157509157,nan,nan
831.2454212454213,826.8131868131868,854.2124542124542,845.7509157509157,nan,nan
834.0659340659341,827.2161172161173,853.0036630036631,851.7948717948718,nan,nan
828.8278388278388,828.4249084249085,853.8095238095239,848.1684981684982,nan,nan
825.6043956043957,828.021978021978,856.6300366300367,843.7362637362637,nan,nan
823.1868131868132,824.3956043956044,856.2271062271062,840.5128205128206,nan,nan
822.3809523809524,826.4102564102565,854.6153846153846,841.3186813186813,nan,nan
822.7838827838829,827.2161172161173,858.6446886446887,850.5860805860806,nan,nan
820.7692307692308,826.4102564102565,856.6300366300367,839.7069597069598,nan,nan
821.978021978022,826.007326007326,854.6153846153846,841.7216117216118,nan,nan
823.992673992674,835.2747252747253,848.974358974359,831.2454212454213,nan,nan
828.8278388278388,827.2161172161173,850.1831501831502,832.0512820512821,nan,nan
831.2454212454213,827.6190476190476,851.3919413919414,834.4688644688645,nan,nan
815.5311355311355,825.6043956043957,851.7948717948718,839.7069597069598,nan,nan
827.6190476190476,826.007326007326,852.1978021978023,839.7069597069598,nan,nan
820.7692307692308,821.5750915750916,850.5860805860806,840.1098901098901,nan,nan
815.1282051282052,822.7838827838829,849.7802197802198,838.901098901099,nan,nan
827.2161172161173,826.8131868131868,846.959706959707,847.3626373626374,nan,nan
834.4688644688645,825.6043956043957,847.3626373626374,844.945054945055,nan,nan
823.5897435897436,825.6043956043957,850.1831501831502,844.1391941391942,nan,nan
818.3516483516484,828.021978021978,848.1684981684982,846.959706959707,nan,nan
824.7985347985348,828.021978021978,848.5714285714286,847.7655677655678,nan,nan
828.021978021978,828.021978021978,848.974358974359,844.5421245421246,nan,nan
820.7692307692308,827.6190476190476,850.989010989011,836.4835164835165,nan,nan
834.4688644688645,825.6043956043957,847.3626373626374,837.6923076923077,nan,nan
828.021978021978,828.021978021978,845.3479853479854,836.0805860805862,nan,nan
824.3956043956044,832.8571428571429,846.1538461538462,840.1098901098901,nan,nan
832.0512820512821,834.4688644688645,847.7655677655678,836.886446886447,nan,nan
834.0659340659341,835.2747252747253,847.7655677655678,840.1098901098901,nan,nan
834.4688644688645,834.8717948717949,848.5714285714286,832.8571428571429,nan,nan
833.2600732600733,830.0366300366301,852.6007326007326,830.0366300366301,nan,nan
830.0366300366301,829.2307692307693,853.8095238095239,842.1245421245421,nan,nan
826.8131868131868,831.6483516483516,853.4065934065934,836.0805860805862,nan,nan
823.992673992674,831.2454212454213,852.1978021978023,829.6336996336996,nan,nan
827.6190476190476,830.4395604395604,850.1831501831502,836.0805860805862,nan,nan
825.2014652014652,829.6336996336996,851.3919413919414,837.6923076923077,nan,nan
817.948717948718,829.6336996336996,850.1831501831502,834.4688644688645,nan,nan
827.6190476190476,829.6336996336996,849.3772893772895,832.8571428571429,nan,nan
826.4102564102565,829.6336996336996,848.5714285714286,826.4102564102565,nan,nan
835.2747252747253,832.8571428571429,848.1684981684982,841.7216117216118,nan,nan
835.6776556776557,829.2307692307693,849.7802197802198,846.5567765567765,nan,nan
826.4102564102565,827.6190476190476,849.3772893772895,832.8571428571429,nan,nan
823.5897435897436,824.3956043956044,845.7509157509157,831.2454212454213,nan,nan
821.1721611721612,824.7985347985348,846.5567765567765,832.4542124542124,nan,nan
830.0366300366301,826.007326007326,850.5860805860806,848.1684981684982,nan,nan
830.4395604395604,823.1868131868132,852.1978021978023,850.1831501831502,nan,nan
